"GroupId","PersonalId","HomePlanet","CryoSleep","Deck","Num","Side","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","FirstName","LastName","Transported"
6776,1,"Earth",FALSE,"F",1409,"P","55 Cancri e",24,FALSE,1,0,0,691,0,"Alancy","Mcgoway",0
6779,2,"Europa",TRUE,"B",258,"S","55 Cancri e",14,FALSE,0,0,0,0,0,"Alhail","Stioutody",1
6779,3,"Europa",TRUE,"B",258,"S","TRAPPIST-1e",44,FALSE,0,0,0,0,0,"Tabanar","Stioutody",1
6779,4,"Europa",FALSE,"B",258,"S","TRAPPIST-1e",11,FALSE,0,0,0,0,0,"Altara","Stioutody",1
6780,1,"Europa",TRUE,"C",251,"S","55 Cancri e",15,FALSE,0,0,0,0,0,"Antinon","Plaricit",1
6780,2,"Europa",FALSE,"C",251,"S","TRAPPIST-1e",39,FALSE,2167,30,1472,3013.73345962945,0,"Eltan","Plaricit",1
6782,1,"Earth",FALSE,"F",1300,"S","PSO J318.5-22",15,FALSE,784.049233444107,0,533,72,0,"Samany","Ments",0
6784,1,"Earth",FALSE,"G",1102,"S","55 Cancri e",60,FALSE,0,0,0,8,698,"Allena","Currisones",0
6784,2,"Earth",FALSE,"G",1102,"S","TRAPPIST-1e",49,FALSE,0,366,0,0,401,"Rosey","Currisones",1
6786,1,"Earth",FALSE,"F",1410,"P","PSO J318.5-22",23,FALSE,8,173,0,1052,0,"Jeret","Hendrewsons",0
6787,2,"Earth",FALSE,"F",1411,"P","TRAPPIST-1e",0,FALSE,0,0,0,0,0,"Helean","Booneid",0
6787,3,"Earth",FALSE,"F",1411,"P","TRAPPIST-1e",17,FALSE,108,4,1898,13,0,"Therta","Hurchanney",0
6787,5,"Earth",TRUE,"F",1411,"P","TRAPPIST-1e",16,FALSE,0,0,949,0,0,"Reneen","Booneid",1
6788,1,"Earth",FALSE,"G",1103,"P","TRAPPIST-1e",56,FALSE,2,736,0,71,0,"Glenna","Weberton",0
6792,1,"Mars",FALSE,"F",1412,"P","TRAPPIST-1e",41,FALSE,145,0,2383,30,40,"Razzle","Reate",1
6796,1,"Earth",FALSE,"G",1104,"P","TRAPPIST-1e",31,FALSE,470,0,0,182,52,"Arlen","Kellyons",0
6798,1,"Earth",FALSE,"F",1414,"P","TRAPPIST-1e",40,FALSE,3,0,61,0,742,"Therly","Jacostarks",1
6799,1,"Europa",TRUE,"C",252,"S","55 Cancri e",40,FALSE,0,0,0,0,0,"Terops","Namsheary",1
6801,1,"Europa",FALSE,"B",259,"S","TRAPPIST-1e",50,TRUE,0,7293,136,97,440,"Syrmino","Imprank",1
6802,1,"Europa",FALSE,"A",68,"P","55 Cancri e",42,FALSE,1751,516,0,12,672,"Eleb","Disteady",0
6805,1,"Europa",FALSE,"E",449,"S","TRAPPIST-1e",50,FALSE,52,996,0,700,1,"Alathim","Suasharic",0
6806,1,"Earth",FALSE,"G",1104,"S","TRAPPIST-1e",39,FALSE,14,583,310,0,0,"Anniey","Gallenry",1
6810,1,"Mars",TRUE,"E",450,"S","TRAPPIST-1e",20,FALSE,0,0,0,0,0,"Yots","Knik",1
6810,2,"Mars",FALSE,"E",450,"S","TRAPPIST-1e",30,FALSE,768,11,2010,0,0,"Cruses","Knik",1
6810,4,"Mars",TRUE,"E",450,"S","TRAPPIST-1e",36,FALSE,0,0,0,0,0,"Shex","Knik",1
6810,5,"Mars",TRUE,"E",450,"S","55 Cancri e",68,FALSE,0,0,0,0,0,"Dors","Knik",1
6813,1,"Earth",FALSE,"F",1417,"P","55 Cancri e",22,FALSE,38,19,348,217,115,"Thell","Newtontoss",0
6814,1,"Mars",FALSE,"E",451,"S","55 Cancri e",36,FALSE,1339,6,7810,0,0,"Flark","Potte",1
6816,1,"Earth",TRUE,"G",1108,"P","55 Cancri e",3,FALSE,0,0,0,0,0,"Allyny","Ewiseston",0
6816,3,"Earth",TRUE,"G",1108,"P","PSO J318.5-22",32,FALSE,0,0,0,0,0,"Enrie","Mcfarley",1
6816,4,"Earth",FALSE,"G",1108,"P","TRAPPIST-1e",10,FALSE,0,0,0,0,0,"Troyce","Ewiseston",1
6816,6,"Earth",TRUE,"G",1108,"P","TRAPPIST-1e",9,FALSE,0,0,0,0,0,"Evey","Ewiseston",1
6817,1,"Earth",FALSE,"F",1304,"S","TRAPPIST-1e",37,FALSE,21,54,5,178,431,"Adria","Bakericks",0
6820,1,"Earth",FALSE,"F",1419,"P","TRAPPIST-1e",31,FALSE,205.565347041646,0,0,1490,0,"Dianie","Dickman",0
6821,1,"Earth",FALSE,"F",1420,"P","TRAPPIST-1e",43,FALSE,142,1208,0,0,204,"Landa","Grifford",0
6822,1,"Earth",FALSE,"F",1305,"S","TRAPPIST-1e",15,FALSE,0,532,29,0,163,"Moniey","Bradamss",0
6824,1,"Earth",FALSE,"G",1108,"S","TRAPPIST-1e",58,FALSE,0,0,0,444,0,"Milyla","Burker",1
6825,1,"Mars",TRUE,"F",1306,"S","TRAPPIST-1e",30,FALSE,0,0,0,0,0,"Peefox","Kinad",1
6825,2,"Mars",FALSE,"F",1306,"S","TRAPPIST-1e",24,FALSE,3481,0,1236,2,256,"NONE","NONE",0
6826,1,"Earth",FALSE,"G",1109,"S","TRAPPIST-1e",49,FALSE,0,69,92,1600,15,"Elle","Harrenoldez",0
6827,1,"Europa",FALSE,"A",84,"S","55 Cancri e",73,FALSE,181,1,840,2618,1949,"Dirk","Listive",0
6827,2,"Europa",TRUE,"A",84,"S","TRAPPIST-1e",14,FALSE,0,0,0,0,0,"Coxaton","Listive",1
6827,3,"Europa",TRUE,"A",84,"S","TRAPPIST-1e",50,FALSE,0,0,0,0,0,"Zinoces","Listive",1
6827,4,"Europa",FALSE,"A",84,"S","TRAPPIST-1e",12,FALSE,0,0,0,0,0,"Alramak","Listive",1
6829,1,"Earth",TRUE,"G",1109,"P","TRAPPIST-1e",2,FALSE,0,0,0,0,0,"Ine","Hubbarrison",1
6829,2,"Earth",FALSE,"G",1109,"P","TRAPPIST-1e",49,FALSE,355,449,8,0,0,"Arllia","Hubbarrison",0
6829,3,"Earth",TRUE,"G",1109,"P","TRAPPIST-1e",32,FALSE,0,0,0,0,0,"Enryn","Hubbarrison",0
6831,1,"Earth",TRUE,"G",1111,"P","TRAPPIST-1e",17.9511663304756,FALSE,0,0,0,0,0,"Violan","Holson",0
6832,1,"Mars",TRUE,"F",1421,"P","TRAPPIST-1e",33,FALSE,0,0,0,0,0,"Quid","Wala",1
6833,1,"Earth",FALSE,"E",452,"S","TRAPPIST-1e",23,FALSE,7,0,0,716,800,"Sta","Mccarveymon",1
6834,1,"Earth",TRUE,"G",1111,"S","TRAPPIST-1e",23,FALSE,0,0,0,0,499.501366724385,"Sonald","Coolez",1
6837,1,"Mars",TRUE,"E",435,"P","TRAPPIST-1e",43,FALSE,0,0,0,0,0,"Cireal","Carté",1
6839,1,"Earth",FALSE,"F",1307,"S","TRAPPIST-1e",36,FALSE,1912,0,0,2,0,"Ellena","Fryan",0
6840,1,"Mars",TRUE,"F",1422,"P","TRAPPIST-1e",26,FALSE,0,0,0,0,0,"Clow","Sake",1
6841,1,"Mars",TRUE,"E",454,"S","55 Cancri e",29,FALSE,566.179554303587,0,0,0,0,"Tekris","Meate",1
6843,2,"Europa",TRUE,"B",260,"S","55 Cancri e",30,FALSE,0,0,0,0,0,"Saxinon","Rimplighty",1
6844,1,"Mars",FALSE,"E",455,"S","55 Cancri e",23,FALSE,71,0,1376,0,890,"Chones","Brin",0
6848,1,"Europa",TRUE,"D",214,"P","TRAPPIST-1e",13,FALSE,0,0,0,0,0,"Marinon","Ambleetive",1
6850,1,"Earth",FALSE,"F",1424,"P","TRAPPIST-1e",22,FALSE,735,138,400,0,0,"Adamy","Wolferton",0
6850,2,"Earth",TRUE,"G",1113,"P","PSO J318.5-22",25,FALSE,0,0,0,0,0,"Weslie","Wolferton",0
6850,3,"Earth",FALSE,"E",436,"P","TRAPPIST-1e",52,FALSE,2,46,800,0,773,"Brancy","Wolferton",0
6851,1,"Earth",FALSE,"E",456,"S","TRAPPIST-1e",22,FALSE,0,752,18,0,18,"Glorey","Bookerson",1
6853,1,"Europa",FALSE,"C",218,"P","55 Cancri e",31,FALSE,0,1604,4058,4094,124,"Menkaa","Cathome",0
6854,1,"Mars",FALSE,"E",437,"P","TRAPPIST-1e",23,FALSE,3211,4,243,0,0,"Graw","Bate",0
6857,1,"Earth",FALSE,"F",1310,"S","PSO J318.5-22",35,FALSE,22,0,1179,0,33,"Jenn","Jenson",0
6858,1,"Europa",TRUE,"B",229,"P","TRAPPIST-1e",26,FALSE,0,0,0,0,0,"Asteron","Spandisket",1
6858,2,"Europa",TRUE,"B",229,"P","TRAPPIST-1e",14,FALSE,0,0,0,0,0,"Kabiak","Spandisket",1
6858,3,"Europa",FALSE,"B",229,"P","55 Cancri e",39,FALSE,0,60,0,310,4674,"Zinopus","Spandisket",0
6858,4,"Europa",FALSE,"B",229,"P","TRAPPIST-1e",8,FALSE,0,0,0,0,0,"Taura","Spandisket",1
6859,1,"Earth",TRUE,"G",1113,"S","PSO J318.5-22",29,FALSE,0,0,0,0,0,"Blancy","Harry",1
6863,1,"Earth",FALSE,"F",1311,"S","TRAPPIST-1e",25,FALSE,0,10,909,0,17,"Franda","Patrichane",0
6864,1,"Europa",TRUE,"A",71,"P","TRAPPIST-1e",13,FALSE,0,0,0,0,0,"Aske","Scoudelle",1
6864,2,"Europa",TRUE,"A",71,"P","55 Cancri e",25,FALSE,0,0,0,0,0,"Phamark","Scoudelle",1
6865,1,"Europa",FALSE,"D",208,"S","TRAPPIST-1e",27,FALSE,69,2878,0,4232,3798,"Thabih","Peducting",0
6866,1,"Europa",FALSE,"C",253,"S","55 Cancri e",20,FALSE,0,17958,99,14,57,"Gork","Hetforhaft",1
6869,1,"Earth",FALSE,"F",1428,"P","TRAPPIST-1e",21,FALSE,0,0,901,3,0,"Megany","Philloway",0
6871,1,"Earth",FALSE,"G",1116,"S","TRAPPIST-1e",38,FALSE,190,1,616,0,0,"Faithy","Rickson",1
6873,1,"Europa",FALSE,"A",72,"P","55 Cancri e",62,FALSE,362,1049,46,104,829,"Mesarix","Hervel",1
6880,1,"Mars",FALSE,"F",1315,"S","TRAPPIST-1e",48,TRUE,2191,0,172,1,0,"Dunch","Mepie",0
6880,2,"Mars",TRUE,"E",457,"S","TRAPPIST-1e",27,FALSE,0,0,0,0,0,"Gacke","Mepie",0
6882,1,"Mars",TRUE,"F",1430,"P","55 Cancri e",32,FALSE,0,0,0,0,0,"Rail","Dake",1
6883,1,"Earth",FALSE,"G",1120,"S","TRAPPIST-1e",26,FALSE,0,0,1,0,398,"Evaned","Wolferguson",1
6885,1,"Mars",TRUE,"F",1316,"S","TRAPPIST-1e",46,FALSE,0,0,0,0,0,"Whee","Vloaf",1
6887,1,"Earth",FALSE,"G",1122,"S","TRAPPIST-1e",32,FALSE,0,326,31,5,545,"Beathy","Patrichane",0
6893,1,"Europa",TRUE,"B",261,"S","TRAPPIST-1e",29,FALSE,0,0,0,0,0,"Winork","Dreamspric",1
6894,1,"Mars",TRUE,"F",1319,"S","TRAPPIST-1e",37,FALSE,0,0,0,0,0,"NONE","NONE",1
6894,2,"Mars",FALSE,"F",1319,"S","TRAPPIST-1e",0,FALSE,0,0,0,0,0,"Otlios","Hacle",1
6894,3,"Mars",FALSE,"F",1319,"S","TRAPPIST-1e",12,FALSE,0,0,0,0,0,"Risps","Hacle",1
6895,1,"Europa",FALSE,"C",220,"P","TRAPPIST-1e",25,FALSE,0,4612,0,2585,1919,"Ainon","Conachets",0
6896,1,"Mars",FALSE,"E",459,"S","TRAPPIST-1e",11.2409650485928,FALSE,473,0,575,0,0,"Stote","Khake",0
6896,2,"Mars",FALSE,"F",1320,"S","TRAPPIST-1e",3,FALSE,0,0,0,0,0,"Goats","Khake",1
6898,1,"Europa",FALSE,"C",568.973780963817,"P","55 Cancri e",27,FALSE,146,3786,490,0,18,"Gemmark","Bootious",1
6899,1,"Europa",FALSE,"A",73,"P","TRAPPIST-1e",59,FALSE,0,0,0,0,0,"Anyonon","Coweboded",1
6899,2,"Europa",FALSE,"A",73,"P","TRAPPIST-1e",24,FALSE,0,0,0,0,0,"Ruchban","Coweboded",0
6900,1,"Earth",TRUE,"G",1123,"S","TRAPPIST-1e",16,FALSE,0,0,0,0,0,"Kyley","Hendrys",1
6901,1,"Mars",FALSE,"F",1321,"S","TRAPPIST-1e",16,FALSE,501,974,1164,0,0,"Anch","Opie",0
6902,1,"Europa",TRUE,"D",217,"P","TRAPPIST-1e",46,FALSE,0,0,0,0,0,"Strali","Idalpus",1
6903,1,"Earth",FALSE,"F",1431,"P","PSO J318.5-22",25,FALSE,0,1428,0,1483,0,"Gabrin","Woodwinez",0
6905,1,"Earth",FALSE,"F",1322,"S","TRAPPIST-1e",39,FALSE,130,741,0,0,0,"Vana","Acobson",0
6905,2,"Earth",FALSE,"E",460,"S","TRAPPIST-1e",15,FALSE,0,0,0,938,44,"Lilasa","Acobson",0
6905,3,"Earth",FALSE,"F",1322,"S","55 Cancri e",16,FALSE,43,3,750,0,0,"Gaylah","Acobson",1
6906,1,"Mars",FALSE,"F",1432,"P","TRAPPIST-1e",35,FALSE,1719,4389,1015,0,14,"Elix","Pelte",1
6907,1,"Earth",TRUE,"G",1117,"P","TRAPPIST-1e",29,FALSE,0,0,0,0,0,"Louisa","Mcmahoney",1
6908,1,"Europa",FALSE,"C",254,"S","TRAPPIST-1e",60,FALSE,0,960,46,854,17074,"Sheleon","Swinvul",0
6910,1,"Earth",FALSE,"G",1124,"S","TRAPPIST-1e",49,FALSE,173,0,18,580,1,"Carry","Johnsondez",0
6911,1,"Mars",FALSE,"F",1323,"S","TRAPPIST-1e",50,FALSE,118,0,1041,0,0,"Powhex","Sutte",1
6912,1,"Europa",FALSE,"C",221,"P","TRAPPIST-1e",40,FALSE,0,120,0,2814,318,"Weino","Slomed",0
6913,1,"Mars",TRUE,"F",1324,"S","TRAPPIST-1e",49,FALSE,0,0,0,0,0,"Slus","Hacle",1
6913,2,"Mars",FALSE,"E",461,"S","TRAPPIST-1e",18,FALSE,1988,0,95,0,0,"Cakers","Hacle",0
6915,1,"Mars",TRUE,"F",1325,"S","TRAPPIST-1e",29,FALSE,0,0,0,0,0,"Chrets","Conca",1
6917,1,"Mars",FALSE,"F",1433,"P","TRAPPIST-1e",56,TRUE,995,0,177,0,739,"Proos","Horte",0
6918,1,"Earth",TRUE,"G",1126,"S","PSO J318.5-22",29,FALSE,0,0,0,0,0,"Neilda","Barris",1
6921,2,"Europa",TRUE,"C",255,"S","55 Cancri e",24,FALSE,0,0,0,282.820822801342,0,"Eleron","Fordulgaug",1
6921,5,"Europa",TRUE,"C",255,"S","55 Cancri e",19,FALSE,0,0,0,0,0,"Arrain","Fordulgaug",1
6925,1,"Earth",FALSE,"G",1120,"P","TRAPPIST-1e",26,FALSE,0,0,677,1,108,"Juanie","Hayerson",0
6928,2,"Earth",FALSE,"G",1128,"S","TRAPPIST-1e",11,FALSE,0,0,0,0,0,"Jodye","Bookerson",0
6929,1,"Earth",FALSE,"G",1122,"P","TRAPPIST-1e",4,FALSE,0,0,0,0,0,"Nelly","Llovers",1
6929,3,"Earth",FALSE,"E",441,"P","TRAPPIST-1e",15,FALSE,9,776,4,0,2,"Tricki","Llovers",1
6930,1,"Earth",TRUE,"G",1129,"S","TRAPPIST-1e",17,FALSE,0,0,0,0,0,"Letta","Howayery",1
6931,1,"Europa",TRUE,"C",222,"P","55 Cancri e",37,FALSE,0,0,0,0,0,"Spurin","Amonsmane",1
6932,1,"Earth",FALSE,"G",1130,"S","TRAPPIST-1e",20,FALSE,559,0,83,112,0,"Shaele","Ewiseston",1
6934,1,"Mars",FALSE,"F",1436,"P","TRAPPIST-1e",47,FALSE,160,0,1232,36,0,"Cats","Nutty",1
6934,2,"Mars",FALSE,"E",443,"P","55 Cancri e",16,FALSE,1228,0,450,446,837.074595494483,"Bleark","Nutty",0
6939,1,"Earth",FALSE,"G",1124,"P","TRAPPIST-1e",22,FALSE,245,0,0,661,1,"Blanie","Bears",0
6943,1,"Europa",TRUE,"B",262,"S","55 Cancri e",57,FALSE,0,0,0,0,0,"Mirakis","Dynatic",1
6944,1,"Europa",TRUE,"C",223,"P","TRAPPIST-1e",29,FALSE,0,0,0,0,0,"Alzird","Gented",1
6945,1,"Europa",TRUE,"B",263,"S","55 Cancri e",12.8143725008243,FALSE,0,0,0,0,0,"Schird","Sophaft",1
6946,1,"Earth",FALSE,"F",1439,"P","TRAPPIST-1e",70,FALSE,28,0,0,672,104,"Samany","Buckson",0
6947,1,"Europa",TRUE,"B",264,"S","TRAPPIST-1e",13,FALSE,0,0,0,0,0,"Becruxa","Coudered",1
6947,2,"Europa",FALSE,"B",264,"S","TRAPPIST-1e",49,FALSE,0,1757,0,797,567,"Cellum","Obnoble",1
6949,1,"Earth",FALSE,"E",464,"S","55 Cancri e",25,FALSE,0,12,851,19,103,"Lolas","Dillestron",0
6950,1,"Europa",TRUE,"B",265,"S","55 Cancri e",19,FALSE,0,0,0,0,0,"Alurops","Pringry",1
6950,2,"Europa",TRUE,"B",265,"S","55 Cancri e",15,FALSE,0,0,0,0,0,"Medib","Pringry",1
6951,1,"Europa",FALSE,"D",219,"P","TRAPPIST-1e",37,FALSE,26,2898,9,0,40,"Vegas","Lendly",1
6951,2,"Europa",TRUE,"D",219,"P","TRAPPIST-1e",31.1635148026933,FALSE,0,0,0,0,0,"Mares","Beling",1
6954,1,"Mars",FALSE,"E",445,"P","TRAPPIST-1e",28,FALSE,1998,0,13,87,0,"Blug","Flie",0
6954,2,"Mars",FALSE,"E",445,"P","TRAPPIST-1e",22,FALSE,969,47,23,134,0,"Weet","Flie",0
6957,1,"Europa",FALSE,"B",266,"S","TRAPPIST-1e",26,FALSE,135,2080,7,34,84,"Minoton","Sloweber",1
6960,1,"Earth",FALSE,"G",1135,"S","PSO J318.5-22",25,FALSE,60,0,0,0,777,"Allyn","Bonnondry",0
6962,1,"Earth",FALSE,"G",1136,"S","TRAPPIST-1e",19,FALSE,0,0,0,804,5,"Dona","Gibbsonton",0
6963,1,"Mars",FALSE,"F",1328,"S","TRAPPIST-1e",20,FALSE,3839,57,1967,4,2,"Soyos","Boste",0
6964,1,"Earth",FALSE,"F",1444,"P","55 Cancri e",35,FALSE,0,71,631,0,0,"Lilasa","Thonyderson",0
6966,1,"Earth",FALSE,"F",1446,"P","TRAPPIST-1e",37,FALSE,951,0,0,80,0,"Leneva","Freevenson",0
6967,1,"Europa",FALSE,"C",256,"S","55 Cancri e",37,FALSE,0,9965,0,5697,676,"Winon","Oilpfulle",0
6968,1,"Earth",FALSE,"F",1447,"P","TRAPPIST-1e",13,FALSE,0,114,682,0,7,"Dandra","Yanton",0
6968,2,"Earth",FALSE,"F",1447,"P","PSO J318.5-22",20,FALSE,0,128.42567915844,0,0,1318,"Randa","Yanton",0
6970,2,"Mars",FALSE,"E",465,"S","TRAPPIST-1e",29,FALSE,456,230,363,0,0,"Coakey","Pread",0
6971,1,"Europa",FALSE,"C",225,"P","TRAPPIST-1e",0,FALSE,0,0,0,0,2352.61704267179,"Alcoran","Distured",1
6971,4,"Europa",TRUE,"C",225,"P","55 Cancri e",17,FALSE,0,0,0,0,0,"Asteron","Distured",1
6971,5,"Europa",FALSE,"C",225,"P","55 Cancri e",28,FALSE,0,4173,0,33,420,"Schird","Pretive",1
6971,6,"Europa",FALSE,"C",225,"P","55 Cancri e",28,FALSE,0,160,0,1538,1426,"Terfak","Distured",0
6972,1,"Europa",FALSE,"G",1126,"P","TRAPPIST-1e",21,FALSE,0,0,0,43,667,"Terina","Jenson",0
6976,1,"Earth",FALSE,"G",1127,"P","TRAPPIST-1e",21,FALSE,27,0,782,0,0,"Annya","Talls",1
6977,2,"Earth",FALSE,"G",1137,"S","TRAPPIST-1e",38,FALSE,0,806,3,0,0,"Jeret","Burker",1
6978,1,"Earth",FALSE,"E",446,"P","55 Cancri e",24,FALSE,0,893,0,4,8,"Gwendy","Chardsonnon",1
6979,1,"Earth",FALSE,"E",447,"P","TRAPPIST-1e",22,FALSE,712,6,70,0,0,"Arla","Morelly",0
6980,1,"Europa",FALSE,"F",1331,"S","TRAPPIST-1e",44,FALSE,3,0,33,769,0,"Stevey","Reilline",1
6981,1,"Earth",FALSE,"F",1332,"S","PSO J318.5-22",41,FALSE,0,0,0,0,628,"Joanny","Cainghannon",0
6982,1,"Earth",TRUE,"G",1128,"P","TRAPPIST-1e",21,FALSE,0,0,0,0,0,"Johna","Garnes",1
6984,2,"Mars",TRUE,"F",1450,"P","TRAPPIST-1e",54,FALSE,0,0,0,0,0,"Peefox","Hake",1
6987,1,"Earth",TRUE,"G",1139,"S","TRAPPIST-1e",26.6082676244644,FALSE,0,0,0,0,0,"Willey","Moongton",1
6988,1,"Europa",FALSE,"C",226,"P","TRAPPIST-1e",26,FALSE,554,1307,32,93,1553,"Quarkib","Obnoftle",0
6988,2,"Europa",FALSE,"C",226,"P","TRAPPIST-1e",28,FALSE,0,4340,0,186,0,"Azharga","Obnoftle",1
6990,1,"Earth",FALSE,"G",1008.45135817636,"P","PSO J318.5-22",21,FALSE,1,22,0,649,2,"Lison","Franton",0
6991,1,"Europa",FALSE,"B",233,"P","55 Cancri e",38,FALSE,0,692,0,3587,0,"Kabiton","Disivering",0
6991,2,"Europa",TRUE,"B",233,"P","TRAPPIST-1e",43,FALSE,0,0,0,0,932.349368948018,"Spurin","Disivering",1
6992,1,"Earth",FALSE,"G",1131,"P","TRAPPIST-1e",12,FALSE,0,0,0,0,0,"Walles","Bakerrison",0
6992,2,"Earth",TRUE,"G",1131,"P","TRAPPIST-1e",25,FALSE,0,0,0,0,0,"Lavey","Bakerrison",0
6994,1,"Europa",TRUE,"B",267,"S","TRAPPIST-1e",22,FALSE,0,0,0,0,0,"Bellus","Obeaded",1
6994,2,"Europa",FALSE,"B",267,"S","TRAPPIST-1e",20,FALSE,0,275,1690,580,5499,"Alwaide","Bagetvable",0
6995,1,"Earth",FALSE,"F",1334,"S","55 Cancri e",24,FALSE,0,58,618,0,41,"Stany","Hamberterry",0
6996,1,"Earth",FALSE,"F",1452,"P","55 Cancri e",34,FALSE,0,442,175,79,3,"Tricki","Whitledges",0
6997,1,"Mars",FALSE,"D",220,"P","TRAPPIST-1e",42,FALSE,1058,0,0,0,0,"Vulark","Sfin",0
6997,2,"Mars",FALSE,"F",1453,"P","TRAPPIST-1e",24,FALSE,2261,0,95,10,0,"Weet","Sfin",0
6998,1,"Earth",FALSE,"F",1454,"P","TRAPPIST-1e",28,FALSE,0,0,285,136,337,"Irmark","Griffy",0
7001,1,"Europa",TRUE,"D",213,"S","TRAPPIST-1e",31,FALSE,0,0,0,0,0,"Majora","Guieroolow",1
7002,1,"Earth",FALSE,"G",1141,"S","TRAPPIST-1e",29,FALSE,888,0,1,0,0,"Rickie","Mickersones",0
7004,1,"Earth",FALSE,"F",1337,"S","55 Cancri e",14,FALSE,0,1,400,297,0,"Karena","Woodwardy",0
7005,1,"Earth",FALSE,"F",1338,"S","55 Cancri e",16,FALSE,0,17,1211,0,25,"Card","Castron",1
7007,1,"Europa",FALSE,"E",450,"P","TRAPPIST-1e",27,FALSE,0,2897,659,485,11,"Luxons","Bradissive",1
7007,2,"Europa",FALSE,"E",450,"P","TRAPPIST-1e",12.8070562683754,FALSE,0,996,0,726,813,"Fomam","Bradissive",0
7008,1,"Earth",FALSE,"F",1339,"S","TRAPPIST-1e",23,FALSE,779,7,9,9,0,"Berta","Philliames",0
7010,2,"Earth",FALSE,"F",1340,"S","TRAPPIST-1e",30,FALSE,0,6,0,0,1435,"NONE","NONE",1
7011,1,"Earth",FALSE,"F",1455,"P","TRAPPIST-1e",24,FALSE,468,0,163,0,0,"Coreee","Wagnerray",0
7013,1,"Earth",TRUE,"G",1144,"S","TRAPPIST-1e",36,FALSE,0,0,0,0,0,"Fayene","Lardy",1
7014,1,"Europa",FALSE,"C",257,"S","55 Cancri e",25,FALSE,0,3512,20,24,1459,"Edar","Speery",1
7016,1,"Earth",TRUE,"G",1132,"P","PSO J318.5-22",21,FALSE,0,0,0,0,0,"Sadine","Rosalanenn",0
7017,1,"Earth",TRUE,"G",1133,"P","TRAPPIST-1e",26,FALSE,0,0,0,0,0,"Netty","Watkinsley",1
7018,1,"Mars",FALSE,"E",467,"S","TRAPPIST-1e",30,FALSE,0,0,0,0,0,"Set","Sturt",0
7019,2,"Earth",FALSE,"F",1457,"P","TRAPPIST-1e",20,FALSE,0,750,957,0,722,"Kurta","Nasquez",0
7021,1,"Earth",TRUE,"G",1146,"S","55 Cancri e",33,FALSE,0,0,0,0,0,"Loree","Lerez",1
7026,1,"Europa",FALSE,"A",86,"S","55 Cancri e",37,FALSE,0,1678,0,36,3128,"Alpha","Amonsmane",0
7028,1,"Earth",FALSE,"G",1148,"S","55 Cancri e",5,FALSE,0,0,0,0,0,"Dandra","Reyervaney",1
7028,2,"Earth",TRUE,"G",1148,"S","TRAPPIST-1e",16,FALSE,0,564.635145117805,0,0,0,"Eduard","Reyervaney",1
7029,1,"Earth",FALSE,"F",1458,"P","TRAPPIST-1e",20,FALSE,0,0,2330,120,0,"Eriney","Cardsay",1
7029,2,"Earth",TRUE,"F",1458,"P","PSO J318.5-22",49,FALSE,0,0,0,0,0,"Tine","Cardsay",0
7031,1,"Earth",FALSE,"G",1135,"P","TRAPPIST-1e",3,FALSE,0,0,0,0,0,"Mamina","Mcphernard",1
7032,1,"Earth",FALSE,"F",1459,"P","TRAPPIST-1e",41,FALSE,0,176,414,133,0,"Dorie","Roachez",0
7034,1,"Mars",FALSE,"F",1341,"S","TRAPPIST-1e",40.1383629553733,FALSE,1216,0,30,43,0,"Walmon","Curle",0
7036,1,"Earth",TRUE,"G",1136,"P","TRAPPIST-1e",14,FALSE,0,0,0,0,0,"Glena","Fryan",1
7037,1,"Mars",FALSE,"D",216,"S","TRAPPIST-1e",26,FALSE,782,0,0,2503,1,"Caper","Lacke",0
7038,1,"Earth",TRUE,"G",1137,"P","TRAPPIST-1e",51,FALSE,0,0,0,0,0,"Dwin","Dorsenry",0
7039,1,"Earth",FALSE,"F",1461,"P","PSO J318.5-22",36,FALSE,56,1633.36608923612,81,0,468,"Toddie","Benney",0
7040,1,"Earth",TRUE,"G",1150,"S","TRAPPIST-1e",16,FALSE,0,0,0,0,0,"Gileen","Mcphernard",1
7041,1,"Mars",TRUE,"F",1343,"S","TRAPPIST-1e",18,FALSE,0,0,0,0,0,"Picers","Panie",1
7042,1,"Earth",TRUE,"G",1138,"P","PSO J318.5-22",48,FALSE,0,0,369.265533875732,0,0,"Elson","Quinnerry",0
7044,1,"Mars",FALSE,"D",221,"P","TRAPPIST-1e",24,FALSE,235,0,1642,1042,229,"Losp","Reake",0
7045,1,"Mars",FALSE,"D",222,"P","55 Cancri e",19,FALSE,1043,0,138,0,0,"Range","Bara",0
7047,1,"Earth",TRUE,"G",1152,"S","55 Cancri e",21,FALSE,0,0,0,0,0,"Ryany","Wilderssen",1
7048,1,"Earth",FALSE,"F",1462,"P","TRAPPIST-1e",24,FALSE,332,9,356,0,0,"Weney","Freevenson",0
7049,1,"Earth",TRUE,"G",1153,"S","TRAPPIST-1e",21,FALSE,0,0,0,0,0,"Nelly","Gallencis",1
7050,1,"Earth",FALSE,"F",1344,"S","TRAPPIST-1e",13,FALSE,0,999,0,0,4,"Ally","Mcintons",1
7051,1,"Mars",FALSE,"D",223,"P","TRAPPIST-1e",39,FALSE,42,0,352,1,369,"Jele","Mad",0
7053,1,"Earth",FALSE,"F",1463,"P","PSO J318.5-22",23,FALSE,64,4,0,1125,0,"Benny","Mayson",0
